FIPS,County,State,2000-2004 Democratic vote share change,2004-2008 Democratic vote share change,2008-2012 Democratic vote share change,2012-2016 Democratic vote share change,2000-2004 Republican vote share change,2004-2008 Republican vote share change,2008-2012 Republican vote share change,2012-2016 Republican vote share change,Standard deviation of Democratic change,Standard deviation of Republican change,Average of D/R standard deviations
37113,Macon,NC,0.011487509,0.018686496,-0.045265328,-0.063817873,-0.006321617,-0.030357183,0.044103893,0.041220476,0.041012817,0.036579614,0.038796216
37115,Madison,NC,0.026405799,0.036820217,-0.040857341,-0.09500031,-0.014814938,-0.046625873,0.034120842,0.06755505,0.061721247,0.050717044,0.056219146
37117,Martin,NC,-0.038128973,0.033273534,-0.001096782,-0.03168043,0.038413241,-0.035330957,-0.001163865,0.019057224,0.032719745,0.031508685,0.032114215
37119,Mecklenburg,NC,0.033847017,0.10184562,-0.011668679,0.016431729,-0.029709842,-0.10549187,0.007926468,-0.053529117,0.048278224,0.047493334,0.047885779
37121,Mitchell,NC,0.034159303,0.018505827,-0.048537732,-0.039568768,-0.025990192,-0.02829464,0.046847418,0.028224633,0.041299313,0.038119812,0.039709562
37123,Montgomery,NC,-0.015515037,0.011552097,-0.020410294,-0.05940007,0.018792716,-0.02087714,0.021144125,0.047643492,0.02923824,0.028246938,0.028742589
37125,Moore,NC,-0.00567804,0.035650113,-0.033214197,-0.020243421,0.008708202,-0.041309978,0.032877075,-0.009281782,0.029878961,0.031246981,0.030562971
37127,Nash,NC,0.010960664,0.073678999,0.011144395,-0.013917075,-0.008377358,-0.077784534,-0.011918011,-0.002441833,0.037376743,0.03531978,0.036348262
37129,New Hanover,NC,-0.003857982,0.05037805,-0.018562037,-0.014085358,0.007771347,-0.056085736,0.013058967,-0.020597643,0.031873007,0.031732801,0.031802904
37131,Northampton,NC,-0.035600996,0.013406356,0.022246477,-0.048485888,0.036899769,-0.016410012,-0.021914396,0.039909412,0.035149604,0.033334736,0.03424217
37133,Onslow,NC,-0.038069633,0.086608411,-0.028920241,-0.052945694,0.043959231,-0.091418771,0.023757496,0.022855473,0.064063161,0.061580348,0.062821755
37135,Orange,NC,0.042228196,0.04940553,-0.016046151,0.025521677,-0.039594525,-0.053234877,0.010074864,-0.055242428,0.029309792,0.030518391,0.029914092
37137,Pamlico,NC,-0.030680484,0.036107335,-0.031372558,-0.035120355,0.037197836,-0.039730841,0.029506234,0.020713104,0.034304725,0.03508738,0.034696052
37139,Pasquotank,NC,-0.027027473,0.053293172,0.002830187,-0.07247552,0.030885316,-0.056413993,-0.006283106,0.048808554,0.052791759,0.046497208,0.049644484
37141,Pender,NC,-0.043571175,0.007496812,-0.024444332,-0.057260908,0.046213972,-0.014060775,0.02254186,0.036606832,0.028065268,0.026442538,0.027253903
37143,Perquimans,NC,-0.074592579,0.028856609,-0.011633462,-0.069055858,0.080141371,-0.032264283,0.008804927,0.048125285,0.049345608,0.048686242,0.049015925
37145,Person,NC,-0.018708578,0.045918208,-0.012711562,-0.041257336,0.021713384,-0.051464556,0.011035055,0.020870644,0.037162838,0.035006034,0.036084436
37147,Pitt,NC,0.007633642,0.07622259,-0.010224404,-0.01124685,-0.005441796,-0.079907221,0.006181429,-0.01602436,0.041336886,0.038489785,0.039913335
37149,Polk,NC,0.044753084,-0.003589197,-0.029935108,-0.044678919,-0.041322799,-0.002654183,0.033122827,0.018736382,0.039278108,0.032389606,0.035833857
37151,Randolph,NC,-0.011522869,0.027599817,-0.038967417,-0.03899658,0.016814054,-0.03684204,0.038727946,0.021663498,0.031497183,0.032669594,0.032083388
37153,Richmond,NC,-0.036868677,-0.016670777,0.007507313,-0.070240268,0.038561749,0.01012272,-0.006998235,0.056590142,0.032901119,0.028439034,0.030670076
37155,Robeson,NC,-0.071991715,0.037145569,0.017170476,-0.116430161,0.075670912,-0.042770196,-0.019202318,0.100428854,0.072840727,0.070127985,0.071484356
37157,Rockingham,NC,-0.021696083,0.028711327,-0.025539813,-0.052589859,0.027424643,-0.036561675,0.026027453,0.034252044,0.033905359,0.033093856,0.033499608
37159,Rowan,NC,-0.014759746,0.057318592,-0.016477372,-0.062106074,0.017826778,-0.064798232,0.013905972,0.042799902,0.04935415,0.046612312,0.047983231
37161,Rutherford,NC,-0.022538726,0.003789018,-0.009091965,-0.07873392,0.029382983,-0.009270212,0.006855386,0.061276365,0.036352237,0.030574018,0.033463128
37163,Sampson,NC,-0.022817397,0.021642857,-0.012677506,-0.035108583,0.024238219,-0.026191523,0.011869704,0.021272261,0.024379587,0.023264443,0.023822015
37165,Scotland,NC,-0.045381954,0.020283626,0.006991593,-0.054831074,0.047478467,-0.022842212,-0.010471512,0.037257001,0.037400068,0.034701869,0.036050969
37167,Stanly,NC,-0.010290042,0.012065441,-0.017854042,-0.056466457,0.015747396,-0.019071504,0.015040836,0.04105591,0.028536465,0.024679812,0.026608139
37169,Stokes,NC,0.004305448,0.019140045,-0.037827466,-0.071492638,-0.000385183,-0.033320344,0.038467313,0.054227684,0.041163821,0.03941586,0.040289841
37171,Surry,NC,-0.012608871,0.035301163,-0.045588289,-0.076620317,0.017285437,-0.042253625,0.041665788,0.059172121,0.047882658,0.04428122,0.046081939
37173,Swain,NC,-0.000283002,0.004380288,-0.026906914,-0.098463915,0.005151645,-0.013903657,0.019380599,0.062582786,0.047474813,0.032517111,0.039995962
37175,Transylvania,NC,0.036547211,0.039110043,-0.023037901,-0.040202038,-0.031332371,-0.046153736,0.018742022,0.014010955,0.040717299,0.032450947,0.036584123
37177,Tyrrell,NC,-0.082397166,0.028733248,-0.019048136,-0.055402487,0.086905709,-0.035118048,0.01897502,0.039074229,0.048110379,0.050519599,0.049314989
37179,Union,NC,-0.02107607,0.067636958,-0.019485314,-0.017979923,0.026058248,-0.073269114,0.016391949,-0.014040796,0.043593697,0.044759121,0.044176409
37181,Vance,NC,0.000526725,0.07191951,0.008042777,-0.026716264,0.001038884,-0.074685514,-0.008190501,0.010783464,0.041746302,0.038730767,0.040238534
37183,Wake,NC,0.026746827,0.080249251,-0.017873163,0.024333159,-0.022939018,-0.085474102,0.012155721,-0.063368453,0.040202892,0.043302193,0.041752543
37185,Warren,NC,-0.029235528,0.050845769,-0.00837074,-0.035080647,0.029744095,-0.053364512,0.0085529,0.01756535,0.039249079,0.037025289,0.038137184
37187,Washington,NC,-0.010285652,0.038045548,0.009057912,-0.020439978,0.01047206,-0.04033341,-0.010250248,0.012449504,0.02572961,0.024530307,0.025129958
37189,Watauga,NC,0.041934894,0.046084491,-0.043284244,0.001675143,-0.031134381,-0.056038893,0.030544386,-0.044072176,0.041713982,0.038513406,0.040113694
37191,Wayne,NC,-0.007342405,0.07802554,-0.000488864,-0.024521997,0.00874091,-0.081045292,-0.002049838,0.005047839,0.045541095,0.042714485,0.04412779
37193,Wilkes,NC,-0.007551293,0.011031429,-0.020997521,-0.067463896,0.015194447,-0.024421575,0.021348231,0.055052509,0.033493945,0.032586995,0.03304047
37195,Wilson,NC,0.011438177,0.063170797,0.005357196,-0.01814903,-0.009780528,-0.065451761,-0.008107005,0.000633013,0.034274036,0.030197316,0.032235676
37197,Yadkin,NC,-0.003184388,0.038647128,-0.028657602,-0.056052642,0.008951052,-0.047948504,0.024428137,0.039450835,0.040251577,0.038199084,0.039225331
37199,Yancey,NC,0.046372531,-0.008486505,-0.040439856,-0.100341733,-0.043288177,-0.004611308,0.039266256,0.082604835,0.061317218,0.054444401,0.057880809
38001,Adams,ND,0.026879724,0.068818748,-0.087195764,-0.077714531,-0.003316061,-0.08876864,0.093857104,0.03246405,0.077252012,0.076290901,0.076771457
38003,Barnes,ND,0.039762789,0.10533024,-0.04784534,-0.134698753,0.008595186,-0.112839994,0.040450135,0.054555323,0.104495333,0.076153128,0.09032423
38005,Benson,ND,0.090533795,0.128407631,-0.088355383,-0.153857308,-0.043659997,-0.120515664,0.076799972,0.059548469,0.136660461,0.092521867,0.114591164
38007,Billings,ND,0.019341439,0.052924999,-0.074477675,-0.056458578,0.0456231,-0.044596285,0.065105991,0.001572822,0.060688014,0.048872442,0.054780228
38009,Bottineau,ND,2.34564E-05,0.076572731,-0.061711621,-0.122123922,0.035162048,-0.086138768,0.055741565,0.072444866,0.085070344,0.071928907,0.078499625
38011,Bowman,ND,0.007014796,0.060111433,-0.053121446,-0.111313429,0.01172632,-0.070920746,0.061902706,0.072274686,0.074179773,0.065363656,0.069771715
38013,Burke,ND,0.003522701,0.014875364,-0.078458446,-0.111711064,0.021762424,-0.014877184,0.073025607,0.099049801,0.061893505,0.051094056,0.056493781
38015,Burleigh,ND,0.013977998,0.074053626,-0.047966702,-0.098702483,0.033169826,-0.075634945,0.035133014,0.033821417,0.074972701,0.054844259,0.06490848
38017,Cass,ND,0.026283637,0.136887866,-0.056776557,-0.081971692,0.025435109,-0.137904961,0.043033245,-0.006374108,0.098696385,0.081895047,0.090295716
38019,Cavalier,ND,0.102280109,0.073690095,-0.041259641,-0.158071942,-0.015377782,-0.093172126,0.047996242,0.098896881,0.118945518,0.082934117,0.100939817
38021,Dickey,ND,0.02370591,0.085463711,-0.061984131,-0.106327124,0.004863915,-0.087914117,0.053047413,0.057454876,0.085905127,0.067525887,0.076715507
38023,Divide,ND,-0.001321028,0.02618701,-0.078931109,-0.130340888,0.034336785,-0.035242116,0.073779772,0.08042977,0.071658861,0.053097015,0.062377938
38025,Dunn,ND,0.047565921,-0.001311866,-0.070805432,-0.090146511,0.013573114,-0.00710177,0.083478673,0.049154564,0.063548247,0.039924944,0.051736595
38027,Eddy,ND,0.079032094,0.060198352,-0.080377326,-0.13166843,-0.014432892,-0.069597246,0.077582619,0.094598134,0.103829165,0.077625859,0.090727512
38029,Emmons,ND,0.085849075,0.008061406,-0.093932864,-0.094759826,-0.032116635,-0.0161849,0.092107331,0.084864868,0.087544162,0.06542222,0.076483191
38031,Foster,ND,0.021373311,0.122793214,-0.055231543,-0.159018357,0.017856574,-0.136656599,0.058762354,0.109565125,0.119225883,0.106204476,0.112715179
38033,Golden Valley,ND,0.01823776,0.029644013,-0.065431034,-0.07112069,0.023157226,-0.041905995,0.06585468,0.03219697,0.053495066,0.045068897,0.049281981
38035,Grand Forks,ND,0.041841113,0.10190138,-0.049650931,-0.109929413,0.008431676,-0.101619207,0.035428469,0.036604344,0.094201117,0.06552539,0.079863254
38037,Grant,ND,0.047879237,-0.001875661,0.025691779,-0.102415606,0.011775433,-0.324820158,0.283721458,0.076910226,0.06635518,0.252648448,0.159501814
38039,Griggs,ND,0.021462318,0.104160783,-0.055992457,-0.163533356,0.00402244,-0.111272943,0.055061988,0.095477354,0.113994128,0.089586299,0.101790213
38041,Hettinger,ND,0.038694607,0.030102606,-0.071377839,-0.100179475,0.002942646,-0.036332273,0.071751483,0.075970795,0.070460989,0.054713013,0.062587001
38043,Kidder,ND,0.094502428,0.027358946,-0.047714474,-0.165846526,0.002918978,-0.046497241,0.042742632,0.152292309,0.111592647,0.084568734,0.098080691
38045,LaMoure,ND,0.025751634,0.082402033,-0.050043586,-0.103903677,0.037552362,-0.097238251,0.04306032,0.060896185,0.082116407,0.072888092,0.07750225
38047,Logan,ND,0.039753449,0.04836279,-0.066659848,-0.109374604,0.037732349,-0.060053081,0.06804325,0.077347101,0.078301197,0.062865008,0.070583103
38049,McHenry,ND,0.040805406,0.040794819,-0.058329182,-0.173954999,0.003898248,-0.049731107,0.050022954,0.108218791,0.10216901,0.067188895,0.084678952
38051,McIntosh,ND,0.039388218,0.124743376,-0.077937337,-0.137482711,0.008613956,-0.130311769,0.078559361,0.084248637,0.11751658,0.099836953,0.108676767
38053,McKenzie,ND,0.030435105,0.03698457,-0.075028617,-0.119217107,-0.00438021,-0.045937166,0.071373339,0.073273505,0.077706615,0.058787917,0.068247266
38055,McLean,ND,0.034990779,0.043898738,-0.056020926,-0.134806959,0.012270612,-0.050278005,0.051839174,0.090158987,0.084321141,0.05997463,0.072147886
38057,Mercer,ND,0.037402002,0.0660278,-0.073955025,-0.129092769,0.025996725,-0.077204864,0.07322353,0.095342384,0.092036103,0.076692165,0.084364134
38059,Morton,ND,0.015985255,0.060506602,-0.054627029,-0.133746437,0.035892935,-0.065728412,0.044365847,0.078392392,0.084969456,0.062084788,0.073527122
38061,Mountrail,ND,0.049796692,0.019224591,-0.096879724,-0.10871706,-0.002255074,-0.025403555,0.088987272,0.061291737,0.080397261,0.05343812,0.066917691
38063,Nelson,ND,0.031417115,0.112907383,-0.060602288,-0.144919382,0.015636452,-0.119341534,0.058873632,0.081476825,0.111763297,0.089918032,0.100840664
38065,Oliver,ND,0.044873217,0.042197704,-0.04183689,-0.160383063,0.031391866,-0.050218258,0.028337383,0.132019246,0.096527163,0.074680898,0.08560403
38067,Pembina,ND,0.053353033,0.109185987,-0.066822738,-0.16896146,-0.003504434,-0.118809184,0.062696501,0.116875304,0.124418869,0.101487218,0.112953044
38069,Pierce,ND,0.058850138,0.057738006,-0.067236177,-0.09491828,-0.011935017,-0.063753633,0.064407301,0.021232251,0.081257055,0.054102755,0.067679905
38071,Ramsey,ND,0.051561468,0.101236404,-0.053043704,-0.14919195,-0.003165131,-0.104812161,0.037306537,0.073302427,0.111606815,0.076939152,0.094272983
38073,Ransom,ND,0.06359453,0.102702464,-0.009687417,-0.198579164,-0.027659715,-0.10940713,0.005889297,0.096846733,0.133765005,0.085350849,0.109557927
38075,Renville,ND,0.005742809,0.036860344,-0.063761635,-0.155971664,0.033125024,-0.055129942,0.072273496,0.102097244,0.085519196,0.068264308,0.076891752
38077,Richland,ND,0.032728728,0.121101989,-0.044427284,-0.14820581,0.017073511,-0.125110677,0.03982879,0.072400611,0.114454068,0.087116729,0.100785399
38079,Rolette,ND,0.024430447,0.116525672,-0.013952092,-0.177611281,0.022249121,-0.113732838,0.00941374,0.084206647,0.122848462,0.082882283,0.102865372
38081,Sargent,ND,0.024988345,0.114528707,-0.042994305,-0.188104029,0.016327006,-0.117627259,0.034230737,0.106850111,0.127640244,0.093623018,0.110631631
38083,Sheridan,ND,0.038373027,0.073316166,-0.086883736,-0.077585274,0.00827367,-0.078968962,0.089863741,0.044899322,0.081075234,0.071577049,0.076326141
38085,Sioux,ND,0.009778047,0.125651211,-0.044201082,-0.171453546,0.021419182,-0.123801339,0.0406551,0.014360639,0.123321887,0.075462405,0.099392146
38087,Slope,ND,0.013710826,0.051889024,-0.067976192,-0.08993135,0.060530836,-0.052835226,0.057692629,0.061540099,0.066979326,0.056401731,0.061690529
38089,Stark,ND,0.004961615,0.053739229,-0.101724644,-0.099460258,0.040962896,-0.059723091,0.097977493,0.059188258,0.077625902,0.067227527,0.072426714
38091,Steele,ND,0.115269838,0.087129418,-0.097840319,-0.13575956,-0.058222561,-0.091626884,0.086454195,0.060611475,0.12732987,0.087429007,0.107379439
38093,Stutsman,ND,0.00328857,0.07489818,-0.039475906,-0.12909127,0.041958711,-0.081805024,0.03274964,0.066756331,0.085247287,0.066059881,0.075653584
38095,Towner,ND,0.090830214,0.083139192,-0.082248769,-0.172935432,-0.041627693,-0.094269943,0.079286626,0.106462246,0.129337821,0.095949604,0.112643712
38097,Traill,ND,0.020949204,0.13992855,-0.066710063,-0.146336757,0.016922589,-0.142064496,0.052483657,0.06684245,0.12275062,0.096060201,0.10940541
38099,Walsh,ND,0.030978514,0.108904113,-0.059441758,-0.165071863,0.017857284,-0.121214618,0.057327256,0.094029491,0.118055376,0.094098955,0.106077165
38101,Ward,ND,-0.013500039,0.074357203,-0.064424609,-0.11969556,0.041476762,-0.076225619,0.049557335,0.042452805,0.082442626,0.060467962,0.071455294
38103,Wells,ND,0.060751522,0.018781939,-0.070915349,-0.107063184,-0.022208324,-0.028256277,0.077664914,0.058421737,0.077700628,0.054478684,0.066089656
38105,Williams,ND,-0.017119613,0.03030932,-0.074894303,-0.101272726,0.038698511,-0.031919065,0.06128011,0.053747371,0.058982076,0.04262707,0.050804573
39001,Adams,OH,0.006818521,0.00947853,-0.007621399,-0.153781975,0.014451905,-0.030672838,0.011951661,0.143221047,0.078696368,0.075228301,0.076962335
39003,Allen,OH,0.014937329,0.053859947,-0.017007799,-0.081701843,0.00718634,-0.065615419,0.015943871,0.05266107,0.057343371,0.049526205,0.053434788
39005,Ashland,OH,0.028828709,0.026218291,-0.029155153,-0.106933471,0.012309138,-0.046643806,0.035581773,0.073532242,0.063669321,0.050339597,0.057004459
39007,Ashtabula,OH,0.027466163,0.027844231,-0.0049817,-0.171572178,0.008822857,-0.041051001,0.002631222,0.145680151,0.095422788,0.080878155,0.088150472
39009,Athens,OH,0.115231247,0.034039151,-0.003959981,-0.106395583,-0.020265169,-0.047769411,-0.004164326,0.076523056,0.092003649,0.053419843,0.072711746
39011,Auglaize,OH,-0.0233603,0.030075819,-0.037291156,-0.080683452,0.046418508,-0.040581144,0.035485756,0.056128557,0.045665677,0.044109536,0.044887606
39013,Belmont,OH,-0.002743873,-0.024453588,-0.054491768,-0.166209413,0.048992473,0.007968966,0.055095194,0.147312744,0.072656714,0.058827922,0.065742318
39015,Brown,OH,-0.004565294,0.014104044,-0.006550974,-0.14447879,0.02546002,-0.029608119,0.008305087,0.128774762,0.073330019,0.067722607,0.070526313
39017,Butler,OH,-0.002134177,0.042841668,-0.013395542,-0.029241256,0.025423638,-0.052478495,0.011805353,-0.00261403,0.030949013,0.033994004,0.032471508
39019,Carroll,OH,0.041815403,0.013981005,-0.04237002,-0.176718932,-0.003700087,-0.036721767,0.042939796,0.15624111,0.097129951,0.084293496,0.090711723
39021,Champaign,OH,-0.008704601,0.019931127,-0.008620025,-0.128633588,0.036117625,-0.034251195,0.009710793,0.098103691,0.066139292,0.055343729,0.060741511
39023,Clark,OH,0.00121214,-0.008763412,0.009305273,-0.10817791,0.027247233,-0.004068405,-0.00772024,0.077091673,0.054881092,0.039244125,0.047062609
39025,Clermont,OH,-0.008777868,0.040369061,-0.014703418,-0.04685208,0.032468277,-0.051719543,0.011731453,0.01423073,0.036025709,0.036778534,0.036402121
39027,Clinton,OH,-0.023738048,0.045508801,-0.020518273,-0.101444641,0.050726399,-0.059812228,0.019066348,0.079118936,0.060102533,0.059970336,0.060036434
39029,Columbiana,OH,0.008641535,-0.022245148,-0.02094728,-0.161329021,0.029889385,0.007071382,0.020583456,0.137286011,0.076252058,0.059790752,0.068021405
39031,Coshocton,OH,0.031403854,0.032498673,-0.015025808,-0.182905329,-0.00655288,-0.056733603,0.018630818,0.160409222,0.102031993,0.093077291,0.097554642
39033,Crawford,OH,0.006053082,0.034898653,-0.012357954,-0.138661874,0.028532768,-0.05521317,0.016810957,0.109047579,0.076606448,0.067274364,0.071940406
39035,Cuyahoga,OH,0.03946754,0.023269879,0.00524627,-0.034573289,-0.005305452,-0.02841062,-0.004583047,0.009162197,0.031848317,0.01557799,0.023713153
39037,Darke,OH,-0.034454689,0.010517664,-0.040036367,-0.093325402,0.058809314,-0.025297088,0.042548406,0.072391717,0.04252278,0.043358508,0.042940644
39039,Defiance,OH,-0.003404542,0.060733651,-0.014725377,-0.127716143,0.028072546,-0.073322679,0.014314491,0.086049765,0.078352593,0.065864401,0.072108497
39041,Delaware,OH,0.0269267,0.060420881,-0.019010368,0.015931307,-0.000799677,-0.067785442,0.016758741,-0.055206987,0.032739552,0.041069604,0.036904578
39043,Erie,OH,0.02777351,0.027264417,-0.008397822,-0.125753756,0.004197391,-0.04133394,0.007390026,0.092659906,0.072651002,0.055907841,0.064279422
39045,Fairfield,OH,0.012660011,0.04145286,0.008192267,-0.073504881,0.009521289,-0.051305368,-0.00855453,0.038386499,0.049387372,0.03756721,0.043477291
39047,Fayette,OH,0.00619245,0.007684034,0.009224843,-0.140185556,0.014599416,-0.020019238,-0.00659404,0.115543533,0.073953363,0.061449448,0.067701405
39049,Franklin,OH,0.055648894,0.053811724,0.009221369,-0.002234986,-0.026641723,-0.061263744,-0.01166445,-0.035272242,0.029958604,0.020797566,0.025378085
39051,Fulton,OH,0.014489375,0.075934448,-0.023949604,-0.140666952,0.01025304,-0.089310774,0.019937916,0.09398031,0.091215161,0.075293968,0.083254565
39053,Gallia,OH,0.002021909,-0.02467443,0.003122752,-0.1585777,0.025093953,0.006243984,-0.003913582,0.144246484,0.077112443,0.068613261,0.072862852
39055,Geauga,OH,0.033713717,0.022332547,-0.030341732,-0.033698146,0.00547109,-0.032743221,0.030448535,0.005434603,0.035002708,0.026077846,0.030540277
39057,Greene,OH,0.000812767,0.016119288,-0.014903298,-0.032769966,0.028307758,-0.024830037,0.01127031,-0.003728108,0.020977889,0.022571508,0.021774699
